fk_cliente;fk_produto;fk_vendedor;fk_data_pedido;unidades_vendidas;preco_unitario;desconto_percentual;cod_pedido
29947;841;277;30/03/2013;5;35.99;0;SO50311
29947;707;277;30/03/2013;4;20.19;0;SO50311
29947;738;277;30/03/2013;2;183.94;0;SO50311
29947;801;277;30/03/2013;3;600.26;0;SO50311
29947;860;277;30/03/2013;1;14.13;0;SO50311
29947;716;277;30/03/2013;2;28.84;0;SO50311
29836;861;277;30/03/2013;2;22.79;0;SO50312
29836;714;277;30/03/2013;2;28.84;0;SO50312
29836;849;277;30/03/2013;3;35.99;0;SO50312
29836;788;277;30/03/2013;4;647.99;0;SO50312
29836;743;277;30/03/2013;2;736.15;0;SO50312
29836;823;277;30/03/2013;1;52.65;0;SO50312
29836;748;277;30/03/2013;7;744.27;0;SO50312
29836;782;277;30/03/2013;7;1229.46;0;SO50312
29836;816;277;30/03/2013;2;125.42;0;SO50312
29836;712;277;30/03/2013;3;5.19;0;SO50312
29836;779;277;30/03/2013;4;1242.85;0;SO50312
29836;809;277;30/03/2013;1;33.77;0;SO50312
29836;784;277;30/03/2013;4;1229.46;0;SO50312
29836;844;277;30/03/2013;3;11.99;0;SO50312
29836;814;277;30/03/2013;4;209.26;0;SO50312
29836;832;277;30/03/2013;3;209.26;0;SO50312
29836;783;277;30/03/2013;9;1229.46;0;SO50312
29836;780;277;30/03/2013;4;1242.85;0;SO50312
29836;824;277;30/03/2013;2;141.62;0;SO50312
29836;815;277;30/03/2013;6;36.45;0;SO50312
29836;711;277;30/03/2013;5;20.19;0;SO50312
29836;785;277;30/03/2013;5;647.99;0;SO50312
29836;831;277;30/03/2013;4;209.26;0;SO50312
29836;852;277;30/03/2013;3;44.99;0;SO50312
29836;810;277;30/03/2013;1;65.60;0;SO50312
29836;781;277;30/03/2013;4;1242.85;0;SO50312
29836;707;277;30/03/2013;2;20.19;0;SO50312
29836;863;277;30/03/2013;20;20.89;0,05;SO50312
29836;856;277;30/03/2013;5;53.99;0;SO50312
29836;787;277;30/03/2013;7;647.99;0;SO50312
29836;715;277;30/03/2013;3;28.84;0;SO50312
29836;862;277;30/03/2013;15;20.89;0,05;SO50312
29836;825;277;30/03/2013;4;196.33;0;SO50312
29836;854;277;30/03/2013;3;44.99;0;SO50312
29836;786;277;30/03/2013;9;647.99;0;SO50312
29836;708;277;30/03/2013;7;20.19;0;SO50312
29853;819;276;30/03/2013;3;149.03;0;SO50313
29853;761;276;30/03/2013;4;469.79;0;SO50313
29853;798;276;30/03/2013;2;600.26;0;SO50313
29853;799;276;30/03/2013;5;600.26;0;SO50313
29853;849;276;30/03/2013;4;35.99;0;SO50313
29853;826;276;30/03/2013;4;67.54;0;SO50313
29853;708;276;30/03/2013;2;20.19;0;SO50313
29853;767;276;30/03/2013;3;469.79;0;SO50313
29853;725;276;30/03/2013;3;202.33;0;SO50313
29853;759;276;30/03/2013;4;469.79;0;SO50313
29853;844;276;30/03/2013;3;11.99;0;SO50313
29853;789;276;30/03/2013;3;1466.01;0;SO50313
29853;738;276;30/03/2013;4;183.94;0;SO50313
29853;715;276;30/03/2013;2;28.84;0;SO50313
29853;768;276;30/03/2013;3;469.79;0;SO50313
29853;843;276;30/03/2013;7;15.00;0;SO50313
29853;835;276;30/03/2013;3;324.45;0;SO50313
29853;764;276;30/03/2013;1;469.79;0;SO50313
29853;722;276;30/03/2013;3;183.94;0;SO50313
29853;813;276;30/03/2013;3;65.60;0;SO50313
29853;854;276;30/03/2013;2;44.99;0;SO50313
29853;716;276;30/03/2013;5;28.84;0;SO50313
29853;822;276;30/03/2013;2;324.45;0;SO50313
29853;791;276;30/03/2013;2;1466.01;0;SO50313
29853;795;276;30/03/2013;5;1308.94;0;SO50313
29853;793;276;30/03/2013;1;1308.94;0;SO50313
29853;766;276;30/03/2013;3;469.79;0;SO50313
29853;852;276;30/03/2013;3;44.99;0;SO50313
29853;712;276;30/03/2013;2;5.19;0;SO50313
29853;730;276;30/03/2013;1;202.33;0;SO50313
29853;790;276;30/03/2013;2;1466.01;0;SO50313
29853;792;276;30/03/2013;3;1308.94;0;SO50313
29853;711;276;30/03/2013;4;20.19;0;SO50313
29853;801;276;30/03/2013;2;600.26;0;SO50313
29853;765;276;30/03/2013;1;469.79;0;SO50313
29853;859;276;30/03/2013;5;14.13;0;SO50313
29853;836;276;30/03/2013;1;324.45;0;SO50313
29853;820;276;30/03/2013;3;198.04;0;SO50313
29853;714;276;30/03/2013;3;28.84;0;SO50313
29853;707;276;30/03/2013;4;20.19;0;SO50313
29853;856;276;30/03/2013;5;53.99;0;SO50313
29853;770;276;30/03/2013;2;469.79;0;SO50313
29853;855;276;30/03/2013;6;53.99;0;SO50313
29853;769;276;30/03/2013;4;469.79;0;SO50313
29853;726;276;30/03/2013;2;202.33;0;SO50313
29853;794;276;30/03/2013;3;1308.94;0;SO50313
29853;762;276;30/03/2013;3;469.79;0;SO50313
29853;760;276;30/03/2013;2;469.79;0;SO50313
29617;791;284;30/03/2013;3;1466.01;0;SO50314
29617;801;284;30/03/2013;1;600.26;0;SO50314
29617;730;284;30/03/2013;2;202.33;0;SO50314
29617;712;284;30/03/2013;1;5.19;0;SO50314
29617;790;284;30/03/2013;2;1466.01;0;SO50314
29617;729;284;30/03/2013;2;202.33;0;SO50314
29617;769;284;30/03/2013;2;469.79;0;SO50314
29617;759;284;30/03/2013;2;469.79;0;SO50314
29617;763;284;30/03/2013;1;469.79;0;SO50314
29617;796;284;30/03/2013;3;1308.94;0;SO50314
29617;793;284;30/03/2013;2;1308.94;0;SO50314
29617;854;284;30/03/2013;1;44.99;0;SO50314
29617;789;284;30/03/2013;2;1466.01;0;SO50314
29617;792;284;30/03/2013;1;1308.94;0;SO50314
29617;819;284;30/03/2013;4;149.03;0;SO50314
29617;794;284;30/03/2013;4;1308.94;0;SO50314
29617;768;284;30/03/2013;4;469.79;0;SO50314
29617;725;284;30/03/2013;2;202.33;0;SO50314
29617;738;284;30/03/2013;2;183.94;0;SO50314
29617;764;284;30/03/2013;4;469.79;0;SO50314
29617;820;284;30/03/2013;1;198.04;0;SO50314
29617;767;284;30/03/2013;3;469.79;0;SO50314
29617;760;284;30/03/2013;4;469.79;0;SO50314
29617;800;284;30/03/2013;2;600.26;0;SO50314
29617;826;284;30/03/2013;4;67.54;0;SO50314
29617;766;284;30/03/2013;3;469.79;0;SO50314
29617;797;284;30/03/2013;2;600.26;0;SO50314
29617;798;284;30/03/2013;5;600.26;0;SO50314
29617;770;284;30/03/2013;2;469.79;0;SO50314
29617;765;284;30/03/2013;4;469.79;0;SO50314
29963;833;279;30/03/2013;3;324.45;0;SO50315
29963;768;279;30/03/2013;1;469.79;0;SO50315
29963;791;279;30/03/2013;4;1466.01;0;SO50315
29963;790;279;30/03/2013;1;1466.01;0;SO50315
29963;820;279;30/03/2013;4;198.04;0;SO50315
29963;813;279;30/03/2013;5;65.60;0;SO50315
29963;838;279;30/03/2013;1;780.82;0;SO50315
29963;718;279;30/03/2013;1;780.82;0;SO50315
29963;717;279;30/03/2013;1;780.82;0;SO50315
29963;766;279;30/03/2013;6;469.79;0;SO50315
29963;819;279;30/03/2013;4;149.03;0;SO50315
29963;797;279;30/03/2013;1;600.26;0;SO50315
29963;795;279;30/03/2013;2;1308.94;0;SO50315
29521;712;281;30/03/2013;5;5.19;0;SO50316
29521;715;281;30/03/2013;2;28.84;0;SO50316
29521;779;281;30/03/2013;2;1242.85;0;SO50316
29521;782;281;30/03/2013;3;1229.46;0;SO50316
29521;854;281;30/03/2013;4;44.99;0;SO50316
29521;861;281;30/03/2013;4;22.79;0;SO50316
29521;863;281;30/03/2013;6;22.79;0;SO50316
29521;862;281;30/03/2013;2;22.79;0;SO50316
29990;843;282;30/03/2013;1;15.00;0;SO50317
29990;763;282;30/03/2013;2;469.79;0;SO50317
29989;727;290;30/03/2013;1;202.33;0;SO50318
29511;739;276;30/03/2013;1;744.27;0;SO50319
29511;815;276;30/03/2013;1;36.45;0;SO50319
29819;798;275;30/03/2013;1;600.26;0;SO50320
29885;795;283;30/03/2013;1;1308.94;0;SO50321
29885;767;283;30/03/2013;2;469.79;0;SO50321
29885;792;283;30/03/2013;2;1308.94;0;SO50321
29885;770;283;30/03/2013;3;469.79;0;SO50321
29885;761;283;30/03/2013;4;469.79;0;SO50321
29885;729;283;30/03/2013;3;202.33;0;SO50321
29885;738;283;30/03/2013;1;183.94;0;SO50321
29885;730;283;30/03/2013;3;202.33;0;SO50321
29885;768;283;30/03/2013;1;469.79;0;SO50321
29885;794;283;30/03/2013;2;1308.94;0;SO50321
29885;764;283;30/03/2013;3;469.79;0;SO50321
29885;800;283;30/03/2013;2;600.26;0;SO50321
29885;819;283;30/03/2013;4;149.03;0;SO50321
29885;763;283;30/03/2013;3;469.79;0;SO50321
29885;797;283;30/03/2013;2;600.26;0;SO50321
29885;791;283;30/03/2013;3;1466.01;0;SO50321
29885;769;283;30/03/2013;1;469.79;0;SO50321
29885;798;283;30/03/2013;4;600.26;0;SO50321
29885;822;283;30/03/2013;1;324.45;0;SO50321
29885;765;283;30/03/2013;4;469.79;0;SO50321
29885;826;283;30/03/2013;4;67.54;0;SO50321
29885;801;283;30/03/2013;5;600.26;0;SO50321
29885;766;283;30/03/2013;2;469.79;0;SO50321
29885;726;283;30/03/2013;2;202.33;0;SO50321
29885;760;283;30/03/2013;1;469.79;0;SO50321
29885;836;283;30/03/2013;2;324.45;0;SO50321
29885;796;283;30/03/2013;2;1308.94;0;SO50321
29885;725;283;30/03/2013;3;202.33;0;SO50321
29885;789;283;30/03/2013;4;1466.01;0;SO50321
29885;762;283;30/03/2013;3;469.79;0;SO50321
29913;854;276;30/03/2013;4;44.99;0;SO50322
29913;861;276;30/03/2013;4;22.79;0;SO50322
29913;784;276;30/03/2013;7;1229.46;0;SO50322
29913;832;276;30/03/2013;6;209.26;0;SO50322
29913;823;276;30/03/2013;1;52.65;0;SO50322
29913;814;276;30/03/2013;2;209.26;0;SO50322
29913;715;276;30/03/2013;1;28.84;0;SO50322
29913;716;276;30/03/2013;4;28.84;0;SO50322
29913;862;276;30/03/2013;9;22.79;0;SO50322
29913;708;276;30/03/2013;4;20.19;0;SO50322
29913;779;276;30/03/2013;9;1242.85;0;SO50322
29913;863;276;30/03/2013;19;20.89;0,05;SO50322
29913;707;276;30/03/2013;6;20.19;0;SO50322
29913;780;276;30/03/2013;4;1242.85;0;SO50322
29913;809;276;30/03/2013;3;33.77;0;SO50322
29913;787;276;30/03/2013;5;647.99;0;SO50322
29913;711;276;30/03/2013;4;20.19;0;SO50322
29913;810;276;30/03/2013;2;65.60;0;SO50322
29913;788;276;30/03/2013;9;647.99;0;SO50322
29913;712;276;30/03/2013;4;5.19;0;SO50322
29913;748;276;30/03/2013;2;744.27;0;SO50322
29913;783;276;30/03/2013;4;1229.46;0;SO50322
29913;852;276;30/03/2013;2;44.99;0;SO50322
29913;849;276;30/03/2013;3;35.99;0;SO50322
29913;855;276;30/03/2013;4;53.99;0;SO50322
29913;785;276;30/03/2013;7;647.99;0;SO50322
29913;859;276;30/03/2013;2;14.13;0;SO50322
29913;844;276;30/03/2013;2;11.99;0;SO50322
29913;816;276;30/03/2013;7;125.42;0;SO50322
29913;786;276;30/03/2013;6;647.99;0;SO50322
29913;856;276;30/03/2013;4;53.99;0;SO50322
29913;843;276;30/03/2013;3;15.00;0;SO50322
29913;825;276;30/03/2013;1;196.33;0;SO50322
29913;831;276;30/03/2013;2;209.26;0;SO50322
29913;817;276;30/03/2013;3;180.13;0;SO50322
29913;782;276;30/03/2013;7;1229.46;0;SO50322
29913;824;276;30/03/2013;1;141.62;0;SO50322
29913;743;276;30/03/2013;4;736.15;0;SO50322
29913;781;276;30/03/2013;4;1242.85;0;SO50322
29913;714;276;30/03/2013;4;28.84;0;SO50322
29913;815;276;30/03/2013;4;36.45;0;SO50322
29781;770;276;30/04/2013;3;469.79;0;SO50658
29781;762;276;30/04/2013;6;469.79;0;SO50658
29781;760;276;30/04/2013;4;469.79;0;SO50658
30003;863;275;30/04/2013;3;22.79;0;SO50659
30003;783;275;30/04/2013;1;1229.46;0;SO50659
29900;861;289;30/04/2013;1;22.79;0;SO50660
29579;780;281;30/04/2013;5;1242.85;0;SO50661
29579;825;281;30/04/2013;1;196.33;0;SO50661
29579;862;281;30/04/2013;4;22.79;0;SO50661
29579;824;281;30/04/2013;2;141.62;0;SO50661
29579;854;281;30/04/2013;6;44.99;0;SO50661
29579;784;281;30/04/2013;2;1229.46;0;SO50661
29579;809;281;30/04/2013;1;33.77;0;SO50661
29579;815;281;30/04/2013;1;36.45;0;SO50661
29579;823;281;30/04/2013;3;52.65;0;SO50661
29579;852;281;30/04/2013;3;44.99;0;SO50661
29579;832;281;30/04/2013;1;209.26;0;SO50661
29579;708;281;30/04/2013;1;20.19;0;SO50661
29579;814;281;30/04/2013;4;209.26;0;SO50661
29579;786;281;30/04/2013;2;647.99;0;SO50661
29579;779;281;30/04/2013;2;1242.85;0;SO50661
29579;715;281;30/04/2013;4;28.84;0;SO50661
29579;863;281;30/04/2013;6;22.79;0;SO50661
29579;707;281;30/04/2013;5;20.19;0;SO50661
29579;743;281;30/04/2013;2;736.15;0;SO50661
29579;831;281;30/04/2013;2;209.26;0;SO50661
29579;783;281;30/04/2013;4;1229.46;0;SO50661
29579;781;281;30/04/2013;1;1242.85;0;SO50661
29579;816;281;30/04/2013;1;125.42;0;SO50661
29579;711;281;30/04/2013;8;20.19;0;SO50661
29579;810;281;30/04/2013;1;65.60;0;SO50661
29579;712;281;30/04/2013;4;5.19;0;SO50661
29579;788;281;30/04/2013;3;647.99;0;SO50661
29579;787;281;30/04/2013;1;647.99;0;SO50661
29579;748;281;30/04/2013;1;744.27;0;SO50661
29579;782;281;30/04/2013;2;1229.46;0;SO50661
29579;856;281;30/04/2013;4;53.99;0;SO50661
30113;781;282;30/04/2013;6;1242.85;0;SO50662
30113;814;282;30/04/2013;1;209.26;0;SO50662
30113;816;282;30/04/2013;3;125.42;0;SO50662
30113;809;282;30/04/2013;1;33.77;0;SO50662
30113;784;282;30/04/2013;2;1229.46;0;SO50662
30113;810;282;30/04/2013;3;65.60;0;SO50662
30113;785;282;30/04/2013;2;647.99;0;SO50662
30113;787;282;30/04/2013;3;647.99;0;SO50662
30113;824;282;30/04/2013;2;141.62;0;SO50662
30113;863;282;30/04/2013;13;22.03;0,02;SO50662
30113;782;282;30/04/2013;4;1229.46;0;SO50662
30113;825;282;30/04/2013;3;196.33;0;SO50662
30113;783;282;30/04/2013;2;1229.46;0;SO50662
30113;831;282;30/04/2013;1;209.26;0;SO50662
30113;862;282;30/04/2013;4;22.79;0;SO50662
30113;779;282;30/04/2013;5;1242.85;0;SO50662
30113;788;282;30/04/2013;2;647.99;0;SO50662
30113;832;282;30/04/2013;3;209.26;0;SO50662
30113;815;282;30/04/2013;1;36.45;0;SO50662
30113;786;282;30/04/2013;1;647.99;0;SO50662
30113;748;282;30/04/2013;1;744.27;0;SO50662
30113;743;282;30/04/2013;2;736.15;0;SO50662
30113;859;282;30/04/2013;2;14.13;0;SO50662
30113;823;282;30/04/2013;2;52.65;0;SO50662
29957;764;276;30/04/2013;8;469.79;0;SO50663
29957;794;276;30/04/2013;3;1308.94;0;SO50663
29957;819;276;30/04/2013;5;149.03;0;SO50663
29957;725;276;30/04/2013;4;202.33;0;SO50663
29957;841;276;30/04/2013;5;35.99;0;SO50663
29957;770;276;30/04/2013;10;469.79;0;SO50663
29957;738;276;30/04/2013;2;183.94;0;SO50663
29957;765;276;30/04/2013;12;454.13;0,02;SO50663
29957;836;276;30/04/2013;1;324.45;0;SO50663
29957;835;276;30/04/2013;2;324.45;0;SO50663
29957;711;276;30/04/2013;14;19.51;0,02;SO50663
29957;854;276;30/04/2013;15;41.24;0,05;SO50663
29957;717;276;30/04/2013;3;780.82;0;SO50663
29957;712;276;30/04/2013;14;5.01;0,02;SO50663
29957;826;276;30/04/2013;3;67.54;0;SO50663
29957;789;276;30/04/2013;4;1466.01;0;SO50663
29957;762;276;30/04/2013;11;454.13;0,02;SO50663
29957;853;276;30/04/2013;9;44.99;0;SO50663
29957;844;276;30/04/2013;10;11.99;0;SO50663
29957;729;276;30/04/2013;5;202.33;0;SO50663
29957;795;276;30/04/2013;3;1308.94;0;SO50663
29957;708;276;30/04/2013;16;18.50;0,05;SO50663
29957;763;276;30/04/2013;17;430.64;0,05;SO50663
29957;726;276;30/04/2013;5;202.33;0;SO50663
29957;855;276;30/04/2013;9;53.99;0;SO50663
29957;716;276;30/04/2013;5;28.84;0;SO50663
29957;718;276;30/04/2013;1;780.82;0;SO50663
29957;852;276;30/04/2013;13;43.49;0,02;SO50663
29957;859;276;30/04/2013;19;12.95;0,05;SO50663
29957;843;276;30/04/2013;12;14.50;0,02;SO50663
29957;790;276;30/04/2013;2;1466.01;0;SO50663
29957;730;276;30/04/2013;5;202.33;0;SO50663
29957;715;276;30/04/2013;10;28.84;0;SO50663
29957;798;276;30/04/2013;4;600.26;0;SO50663
29957;850;276;30/04/2013;6;35.99;0;SO50663
29957;707;276;30/04/2013;10;20.19;0;SO50663
29957;768;276;30/04/2013;4;469.79;0;SO50663
29957;797;276;30/04/2013;4;600.26;0;SO50663
29957;793;276;30/04/2013;2;1308.94;0;SO50663
29957;791;276;30/04/2013;1;1466.01;0;SO50663
29957;857;276;30/04/2013;6;53.99;0;SO50663
29957;799;276;30/04/2013;2;600.26;0;SO50663
29957;813;276;30/04/2013;2;65.60;0;SO50663
29957;760;276;30/04/2013;11;454.13;0,02;SO50663
29957;822;276;30/04/2013;4;324.45;0;SO50663
29957;766;276;30/04/2013;6;469.79;0;SO50663
29957;801;276;30/04/2013;4;600.26;0;SO50663
29957;858;276;30/04/2013;12;13.66;0,02;SO50663
29957;761;276;30/04/2013;8;469.79;0;SO50663
29957;849;276;30/04/2013;8;35.99;0;SO50663
29957;860;276;30/04/2013;4;14.13;0;SO50663
29957;714;276;30/04/2013;11;27.88;0,02;SO50663
29957;838;276;30/04/2013;1;780.82;0;SO50663
29957;856;276;30/04/2013;18;49.49;0,05;SO50663
29957;820;276;30/04/2013;6;198.04;0;SO50663
29957;722;276;30/04/2013;2;183.94;0;SO50663
29714;767;289;30/04/2013;2;469.79;0;SO50664
29714;707;289;30/04/2013;1;20.19;0;SO50664
29714;796;289;30/04/2013;1;1308.94;0;SO50664
29714;835;289;30/04/2013;1;324.45;0;SO50664
29714;819;289;30/04/2013;3;149.03;0;SO50664
29714;768;289;30/04/2013;1;469.79;0;SO50664
29714;770;289;30/04/2013;5;469.79;0;SO50664
29714;801;289;30/04/2013;1;600.26;0;SO50664
29714;760;289;30/04/2013;4;469.79;0;SO50664
29714;859;289;30/04/2013;4;14.13;0;SO50664
29714;854;289;30/04/2013;2;44.99;0;SO50664
29714;820;289;30/04/2013;2;198.04;0;SO50664
29714;843;289;30/04/2013;2;15.00;0;SO50664
29714;800;289;30/04/2013;2;600.26;0;SO50664
29714;791;289;30/04/2013;3;1466.01;0;SO50664
29714;856;289;30/04/2013;2;53.99;0;SO50664
29714;797;289;30/04/2013;4;600.26;0;SO50664
29714;759;289;30/04/2013;3;469.79;0;SO50664
29714;762;289;30/04/2013;2;469.79;0;SO50664
29714;712;289;30/04/2013;8;5.19;0;SO50664
29714;849;289;30/04/2013;2;35.99;0;SO50664
29714;764;289;30/04/2013;1;469.79;0;SO50664
29714;826;289;30/04/2013;2;67.54;0;SO50664
29714;795;289;30/04/2013;1;1308.94;0;SO50664
29714;844;289;30/04/2013;3;11.99;0;SO50664
29714;715;289;30/04/2013;6;28.84;0;SO50664
29714;792;289;30/04/2013;4;1308.94;0;SO50664
29714;711;289;30/04/2013;6;20.19;0;SO50664
29714;799;289;30/04/2013;3;600.26;0;SO50664
29714;725;289;30/04/2013;4;202.33;0;SO50664
29714;790;289;30/04/2013;1;1466.01;0;SO50664
29714;766;289;30/04/2013;3;469.79;0;SO50664
29714;708;289;30/04/2013;7;20.19;0;SO50664
29714;798;289;30/04/2013;4;600.26;0;SO50664
29714;793;289;30/04/2013;2;1308.94;0;SO50664
29714;769;289;30/04/2013;2;469.79;0;SO50664
29714;738;289;30/04/2013;2;183.94;0;SO50664
29714;729;289;30/04/2013;2;202.33;0;SO50664
29714;852;289;30/04/2013;6;44.99;0;SO50664
29714;763;289;30/04/2013;3;469.79;0;SO50664
29714;789;289;30/04/2013;1;1466.01;0;SO50664
29927;819;290;30/04/2013;1;149.03;0;SO50665
29927;813;290;30/04/2013;1;65.60;0;SO50665
29971;711;278;30/04/2013;2;20.19;0;SO50666
29971;856;278;30/04/2013;1;53.99;0;SO50666
29803;783;289;30/04/2013;4;1229.46;0;SO50667
29803;779;289;30/04/2013;1;1242.85;0;SO50667
29803;782;289;30/04/2013;4;1229.46;0;SO50667
29803;861;289;30/04/2013;4;22.79;0;SO50667
29803;863;289;30/04/2013;6;22.79;0;SO50667
29803;862;289;30/04/2013;6;22.79;0;SO50667
29722;779;289;30/04/2013;3;1242.85;0;SO50668
29722;849;289;30/04/2013;3;35.99;0;SO50668
29722;708;289;30/04/2013;10;20.19;0;SO50668
29722;787;289;30/04/2013;3;647.99;0;SO50668
29722;825;289;30/04/2013;8;196.33;0;SO50668
29722;850;289;30/04/2013;5;35.99;0;SO50668
29722;716;289;30/04/2013;4;28.84;0;SO50668
29722;806;289;30/04/2013;6;61.37;0;SO50668
29722;748;289;30/04/2013;4;744.27;0;SO50668
29722;711;289;30/04/2013;4;20.19;0;SO50668
29722;857;289;30/04/2013;4;53.99;0;SO50668
29722;782;289;30/04/2013;6;1229.46;0;SO50668
29722;815;289;30/04/2013;6;36.45;0;SO50668
29722;807;289;30/04/2013;5;74.84;0;SO50668
29722;707;289;30/04/2013;4;20.19;0;SO50668
29722;860;289;30/04/2013;2;14.13;0;SO50668
29722;824;289;30/04/2013;10;141.62;0;SO50668
29722;832;289;30/04/2013;5;209.26;0;SO50668
29722;804;289;30/04/2013;2;137.69;0;SO50668
29722;714;289;30/04/2013;7;28.84;0;SO50668
29722;843;289;30/04/2013;3;15.00;0;SO50668
29722;854;289;30/04/2013;20;41.24;0,05;SO50668
29722;786;289;30/04/2013;4;647.99;0;SO50668
29722;712;289;30/04/2013;10;5.19;0;SO50668
29722;814;289;30/04/2013;3;209.26;0;SO50668
29722;831;289;30/04/2013;3;209.26;0;SO50668
29722;808;289;30/04/2013;4;24.29;0;SO50668
29722;841;289;30/04/2013;6;35.99;0;SO50668
29722;784;289;30/04/2013;3;1229.46;0;SO50668
29722;785;289;30/04/2013;3;647.99;0;SO50668
29722;853;289;30/04/2013;1;44.99;0;SO50668
29722;743;289;30/04/2013;2;736.15;0;SO50668
29722;856;289;30/04/2013;4;53.99;0;SO50668
29722;859;289;30/04/2013;8;14.13;0;SO50668
29722;858;289;30/04/2013;4;14.13;0;SO50668
29722;780;289;30/04/2013;3;1242.85;0;SO50668
29722;788;289;30/04/2013;3;647.99;0;SO50668
29722;855;289;30/04/2013;5;53.99;0;SO50668
29722;863;289;30/04/2013;14;22.03;0,02;SO50668
29722;802;289;30/04/2013;3;88.93;0;SO50668
29722;715;289;30/04/2013;5;28.84;0;SO50668
29722;747;289;30/04/2013;3;736.15;0;SO50668
29722;852;289;30/04/2013;9;44.99;0;SO50668
29722;809;289;30/04/2013;2;33.77;0;SO50668
29722;781;289;30/04/2013;4;1242.85;0;SO50668
29722;783;289;30/04/2013;8;1229.46;0;SO50668
29722;862;289;30/04/2013;11;22.03;0,02;SO50668
29709;854;284;30/04/2013;5;44.99;0;SO50669
29709;770;284;30/04/2013;1;469.79;0;SO50669
29709;763;284;30/04/2013;1;469.79;0;SO50669
29709;826;284;30/04/2013;1;67.54;0;SO50669
29709;712;284;30/04/2013;1;5.19;0;SO50669
29709;760;284;30/04/2013;1;469.79;0;SO50669
29709;715;284;30/04/2013;2;28.84;0;SO50669
29709;852;284;30/04/2013;2;44.99;0;SO50669
29709;762;284;30/04/2013;3;469.79;0;SO50669
29709;765;284;30/04/2013;1;469.79;0;SO50669
29508;766;275;30/04/2013;1;469.79;0;SO50670
29508;855;275;30/04/2013;1;53.99;0;SO50670
30105;813;284;30/04/2013;2;65.60;0;SO50671
30105;722;284;30/04/2013;1;183.94;0;SO50671
30105;801;284;30/04/2013;3;600.26;0;SO50671
30105;717;284;30/04/2013;3;780.82;0;SO50671
30105;819;284;30/04/2013;1;149.03;0;SO50671
30105;798;284;30/04/2013;1;600.26;0;SO50671
30105;766;284;30/04/2013;2;469.79;0;SO50671
30105;794;284;30/04/2013;1;1308.94;0;SO50671
30105;736;284;30/04/2013;3;183.94;0;SO50671
30105;789;284;30/04/2013;3;1466.01;0;SO50671
30105;768;284;30/04/2013;1;469.79;0;SO50671
30105;791;284;30/04/2013;2;1466.01;0;SO50671
30105;764;284;30/04/2013;2;469.79;0;SO50671
30105;790;284;30/04/2013;3;1466.01;0;SO50671
30105;833;284;30/04/2013;2;324.45;0;SO50671
30105;799;284;30/04/2013;2;600.26;0;SO50671
29998;760;281;30/04/2013;3;469.79;0;SO50672
29998;791;281;30/04/2013;1;1466.01;0;SO50672
29998;850;281;30/04/2013;4;35.99;0;SO50672
29998;712;281;30/04/2013;6;5.19;0;SO50672
29998;856;281;30/04/2013;5;53.99;0;SO50672
29998;797;281;30/04/2013;7;600.26;0;SO50672
29998;835;281;30/04/2013;1;324.45;0;SO50672
29998;855;281;30/04/2013;3;53.99;0;SO50672
29998;794;281;30/04/2013;6;1308.94;0;SO50672
29998;730;281;30/04/2013;5;202.33;0;SO50672
29998;716;281;30/04/2013;6;28.84;0;SO50672
29998;858;281;30/04/2013;4;14.13;0;SO50672
29998;853;281;30/04/2013;8;44.99;0;SO50672
29998;836;281;30/04/2013;4;324.45;0;SO50672
29998;841;281;30/04/2013;2;35.99;0;SO50672
29998;770;281;30/04/2013;11;454.13;0,02;SO50672
29998;857;281;30/04/2013;4;53.99;0;SO50672
29998;766;281;30/04/2013;3;469.79;0;SO50672
29998;729;281;30/04/2013;3;202.33;0;SO50672
29998;738;281;30/04/2013;2;183.94;0;SO50672
29998;852;281;30/04/2013;5;44.99;0;SO50672
29998;764;281;30/04/2013;2;469.79;0;SO50672
29998;711;281;30/04/2013;6;20.19;0;SO50672
29998;789;281;30/04/2013;4;1466.01;0;SO50672
29998;790;281;30/04/2013;1;1466.01;0;SO50672
29998;801;281;30/04/2013;2;600.26;0;SO50672
29998;859;281;30/04/2013;4;14.13;0;SO50672
29998;768;281;30/04/2013;7;469.79;0;SO50672
29998;725;281;30/04/2013;4;202.33;0;SO50672
29998;844;281;30/04/2013;2;11.99;0;SO50672
